,NODE_ID_left,LATITUDE_left,LONGITUDE_left,geometry,demand,LMP,gen,index_right,NODE_ID_right,LATITUDE_right,LONGITUDE_right
137,254,31.40547,-97.695638,POINT (-10875428.674883988 3685519.856738416),1,0,0,4863,STATION4864,31.414578717999976,-97.70868841100044
139,260,31.090794,-98.053504,POINT (-10915266.135776214 3644546.0947147002),1,0,0,5291,STATION5292,31.091360412000043,-98.05400955599998
3692,7260,31.090794,-98.053504,POINT (-10915266.135776214 3644546.0947147002),0,0,0,5291,STATION5292,31.091360412000043,-98.05400955599998
140,262,31.65388,-98.42546,POINT (-10956672.088293716 3717962.2597172963),1,0,0,5190,STATION5191,31.66252150600009,-98.41897560599969
4825,11441,31.66252151,-98.41897561,POINT (-10955950.249300811 3719092.399534494),0,1,1,5190,STATION5191,31.66252150600009,-98.41897560599969
8345,151141,31.66252151,-98.41897561,POINT (-10955950.249300811 3719092.399534494),0,0,0,5190,STATION5191,31.66252150600009,-98.41897560599969
141,265,31.7426775,-98.3746368,POINT (-10951014.475549232 3729580.2448630985),0,0,0,1135,STATION1136,31.74263885200002,-98.37461496799992
142,268,31.7426775,-98.3746368,POINT (-10951014.475549232 3729580.2448630985),1,0,0,1135,STATION1136,31.74263885200002,-98.37461496799992
143,269,31.7426775,-98.3746368,POINT (-10951014.475549232 3729580.2448630985),1,0,0,1135,STATION1136,31.74263885200002,-98.37461496799992
144,271,32.800161,-98.882244,POINT (-11007521.05057623 3868808.619971366),1,0,0,2282,STATION2283,32.774048416,-98.90131432000003
1007,1612,32.800161,-98.882244,POINT (-11007521.05057623 3868808.619971366),1,0,0,2282,STATION2283,32.774048416,-98.90131432000003
1008,1613,32.800161,-98.882244,POINT (-11007521.05057623 3868808.619971366),0,0,0,2282,STATION2283,32.774048416,-98.90131432000003
1009,1614,32.800161,-98.882244,POINT (-11007521.05057623 3868808.619971366),0,0,0,2282,STATION2283,32.774048416,-98.90131432000003
1010,1615,32.800161,-98.882244,POINT (-11007521.05057623 3868808.619971366),0,0,0,2282,STATION2283,32.774048416,-98.90131432000003
4632,11114,32.800161,-98.882244,POINT (-11007521.05057623 3868808.619971366),0,0,0,2282,STATION2283,32.774048416,-98.90131432000003
4648,11141,32.800161,-98.882244,POINT (-11007521.05057623 3868808.619971366),0,0,0,2282,STATION2283,32.774048416,-98.90131432000003
145,273,31.817127,-98.340893,POINT (-10947258.1329158 3739329.569643533),1,0,0,2985,STATION2986,31.818017424999965,-98.34436098699983
146,274,32.22481,-98.65949,POINT (-10982724.188724065 3792856.744087321),1,0,0,5377,STATION5378,32.22165999000001,-98.6602004990004
1024,1630,32.22481,-98.65949,POINT (-10982724.188724065 3792856.744087321),1,0,0,5377,STATION5378,32.22165999000001,-98.6602004990004
148,279,32.39252328,-98.74041955,POINT (-10991733.225020194 3814946.4136359883),1,0,0,3259,STATION3260,32.37335777400011,-98.76907377500027
1023,1629,32.39252328,-98.74041955,POINT (-10991733.225020194 3814946.4136359883),0,0,0,3259,STATION3260,32.37335777400011,-98.76907377500027
150,281,32.020569,-98.551064,POINT (-10970654.261615314 3766010.9309685337),1,0,0,4138,STATION4139,32.02096307000001,-98.55174415199984
152,285,32.08321,-98.86018,POINT (-11005064.897331368 3774238.195604555),1,0,0,3923,STATION3924,32.097949883000105,-98.88324050400014
153,286,31.964581,-98.227505,POINT (-10934635.838493733 3758662.230442947),0,0,0,5383,STATION5384,31.98350597400004,-98.19023273099961
161,297,31.964581,-98.227505,POINT (-10934635.838493733 3758662.230442947),0,0,0,5383,STATION5384,31.98350597400004,-98.19023273099961
162,298,31.964581,-98.227505,POINT (-10934635.838493733 3758662.230442947),1,0,0,5383,STATION5384,31.98350597400004,-98.19023273099961
155,289,32.24261,-98.98332,POINT (-11018772.779427653 3795199.260895584),1,0,0,5393,STATION5394,32.271972168,-99.01036320299971
156,290,31.87599949,-98.54060894,POINT (-10969490.409659902 3747044.6168343895),1,0,0,2702,STATION2703,31.868959996000132,-98.5532897069999
874,1441,31.85322029,-98.58991427,POINT (-10974979.053888895 3744058.8931090096),0,0,0,2702,STATION2703,31.868959996000132,-98.5532897069999
1043,1650,31.86896,-98.55328971,POINT (-10970902.026519168 3746121.8554154565),0,0,0,2702,STATION2703,31.868959996000132,-98.5532897069999
1044,1651,31.86896,-98.55328971,POINT (-10970902.026519168 3746121.8554154565),1,0,0,2702,STATION2703,31.868959996000132,-98.5532897069999
1223,1900,31.868766,-98.553365,POINT (-10970910.40776363 3746096.42620262),0,1,1,2702,STATION2703,31.868959996000132,-98.5532897069999
158,292,31.89021,-98.96199,POINT (-11016398.334689032 3748907.5959394267),1,0,0,4085,STATION4086,31.91345156299997,-98.97850332300003
159,294,32.07976,-98.43211,POINT (-10957412.36290749 3773784.926224818),1,0,0,3275,STATION3276,32.096311000000085,-98.46086300000026
160,295,32.21925,-98.27102,POINT (-10939479.906135602 3792125.1306222156),0,0,0,3084,STATION3085,32.20486128099997,-98.25840880999993
163,299,32.21925,-98.27102,POINT (-10939479.906135602 3792125.1306222156),1,0,0,3084,STATION3085,32.20486128099997,-98.25840880999993
1035,1641,32.21925,-98.27102,POINT (-10939479.906135602 3792125.1306222156),1,0,0,3084,STATION3085,32.20486128099997,-98.25840880999993
165,301,32.256985,-98.454899,POINT (-10959949.22278318 3797091.375685003),1,0,0,4106,STATION4107,32.265228818000004,-98.4745601550001
1032,1638,32.26523379,-98.4745451,POINT (-10962136.216631252 3798177.26105996),0,1,1,4106,STATION4107,32.265228818000004,-98.4745601550001
1034,1640,32.26081283,-98.46836287,POINT (-10961448.013935687 3797595.2657575062),0,0,0,4106,STATION4107,32.265228818000004,-98.4745601550001
1036,1642,32.26523379,-98.4745451,POINT (-10962136.216631252 3798177.26105996),0,0,0,4106,STATION4107,32.265228818000004,-98.4745601550001
8286,150511,32.26523379,-98.4745451,POINT (-10962136.216631252 3798177.26105996),0,0,0,4106,STATION4107,32.265228818000004,-98.4745601550001
8287,150512,32.26523379,-98.4745451,POINT (-10962136.216631252 3798177.26105996),0,0,0,4106,STATION4107,32.265228818000004,-98.4745601550001
168,304,32.288622,-98.162588,POINT (-10927409.311109908 3801256.663391708),1,0,0,5167,STATION5168,32.26283702300003,-98.19107160199994
169,305,32.288622,-98.162588,POINT (-10927409.311109908 3801256.663391708),1,0,0,5167,STATION5168,32.26283702300003,-98.19107160199994
9170,700304,32.288622,-98.162588,POINT (-10927409.311109908 3801256.663391708),0,0,0,5167,STATION5168,32.26283702300003,-98.19107160199994
170,306,32.426706,-97.873645,POINT (-10895244.323481627 3819453.677103152),0,0,0,5272,STATION5273,32.41270818099997,-97.86909242700028
172,308,32.426706,-97.873645,POINT (-10895244.323481627 3819453.677103152),0,0,0,5272,STATION5273,32.41270818099997,-97.86909242700028
171,307,32.410186,-97.870273,POINT (-10894868.954158671 3817275.1705721663),0,0,0,4149,STATION4150,32.410242509000035,-97.87088698200029
177,319,31.9569,-97.661757,POINT (-10871657.05921642 3757654.411109877),1,0,0,4126,STATION4127,31.949559000000118,-97.67527300000016
5428,37650,31.96528786,-97.66820902,POINT (-10872375.29479741 3758754.981349147),0,0,0,4126,STATION4127,31.949559000000118,-97.67527300000016
5429,37660,31.9569,-97.661757,POINT (-10871657.05921642 3757654.411109877),1,0,0,4126,STATION4127,31.949559000000118,-97.67527300000016
9318,737660,31.9569,-97.661757,POINT (-10871657.05921642 3757654.411109877),0,0,0,4126,STATION4127,31.949559000000118,-97.67527300000016
179,323,31.80335,-97.81008,POINT (-10888168.300049352 3737524.8493427313),1,0,0,5400,STATION5401,31.785027581000072,-97.81673084099982
180,325,32.740161,-98.942244,POINT (-11014200.220023828 3860865.2518483535),1,0,0,3801,STATION3802,32.74740901500013,-98.90324755900036
1013,1618,32.740161,-98.942244,POINT (-11014200.220023828 3860865.2518483535),1,0,0,3801,STATION3802,32.74740901500013,-98.90324755900036
182,331,32.6581,-98.3103,POINT (-10943852.535733962 3850009.8934170813),1,1,1,164,STATION165,32.65846405800006,-98.30969323700025
184,350,32.34464312,-97.64664671,POINT (-10869974.989427881 3808635.90101343),1,0,0,5057,STATION5058,32.33451332900011,-97.67309702800033
186,356,32.32103,-97.58791,POINT (-10863436.448779808 3805524.967157687),0,0,0,2606,STATION2607,32.3157519820001,-97.61346534399965
187,357,32.32103,-97.58791,POINT (-10863436.448779808 3805524.967157687),0,0,0,2606,STATION2607,32.3157519820001,-97.61346534399965
193,384,32.296454,-97.638684,POINT (-10869088.584605347 3802288.039056123),1,0,0,2606,STATION2607,32.3157519820001,-97.61346534399965
5346,33357,32.32103,-97.58791,POINT (-10863436.448779808 3805524.967157687),0,0,0,2606,STATION2607,32.3157519820001,-97.61346534399965
188,363,32.375098,-97.722402,POINT (-10878408.02973558 3812649.4084584992),1,0,0,3562,STATION3563,32.37871686900009,-97.72675848899995
189,370,32.3994,-97.4078,POINT (-10843386.695293033 3815853.0267050685),1,1,1,4479,STATION4480,32.39897883499999,-97.4083924860004
8227,150121,32.3994,-97.4078,POINT (-10843386.695293033 3815853.0267050685),0,0,0,4479,STATION4480,32.39897883499999,-97.4083924860004
8228,150122,32.3994,-97.4078,POINT (-10843386.695293033 3815853.0267050685),0,0,0,4479,STATION4480,32.39897883499999,-97.4083924860004
190,373,32.43464452,-97.73136511,POINT (-10879405.798576703 3820500.678465999),1,0,0,1107,STATION1108,32.42264220200012,-97.71614324699985
200,395,32.4408145,-97.7088325,POINT (-10876897.47990526 3821314.4929927117),1,0,0,1107,STATION1108,32.42264220200012,-97.71614324699985
191,377,32.43464,-97.69157,POINT (-10874975.827195441 3820500.082302689),1,0,0,3250,STATION3251,32.43831793600001,-97.68263562900034
194,385,32.3815295,-97.5703855,POINT (-10861485.630363403 3813497.1589643424),1,0,0,673,STATION674,32.41746699999996,-97.56236800000028
195,387,32.201455,-97.568899,POINT (-10861320.15394034 3789783.8734630565),1,0,0,3506,STATION3507,32.20140910099997,-97.5693388450003
5347,33387,32.201455,-97.568899,POINT (-10861320.15394034 3789783.8734630565),0,0,0,3506,STATION3507,32.20140910099997,-97.5693388450003
197,391,32.313781,-97.523058,POINT (-10856217.157162884 3804570.103237729),1,0,0,2962,STATION2963,32.31381469299998,-97.52331222999973
198,393,32.388419,-97.389201,POINT (-10841316.26408377 3814405.3464320474),0,0,0,949,STATION950,32.388677308000126,-97.38943365900019
199,394,32.388419,-97.389201,POINT (-10841316.26408377 3814405.3464320474),0,0,0,949,STATION950,32.388677308000126,-97.38943365900019
1486,2279,32.38867736,-97.38943363,POINT (-10841342.160336914 3814439.4053039066),0,0,0,949,STATION950,32.388677308000126,-97.38943365900019
1487,2280,32.38867736,-97.38943363,POINT (-10841342.160336914 3814439.4053039066),1,0,0,949,STATION950,32.388677308000126,-97.38943365900019
201,396,32.46186659,-97.38387931,POINT (-10840723.856262809 3824091.6631494383),0,0,0,3971,STATION3972,32.461866589000124,-97.3838793099999
1443,2210,32.46186659,-97.38387931,POINT (-10840723.856262809 3824091.6631494383),1,0,0,3971,STATION3972,32.461866589000124,-97.3838793099999
202,398,32.459677,-97.416045,POINT (-10844304.524494624 3823802.78444088),1,0,0,973,STATION974,32.46035738100003,-97.41654469900041
203,399,32.520652,-97.317951,POINT (-10833384.750364747 3831850.0138003784),1,0,0,2089,STATION2090,32.50294798900008,-97.31585713199999
206,412,32.4885615,-97.290448,POINT (-10830323.13040946 3827614.161961937),1,0,0,2089,STATION2090,32.50294798900008,-97.31585713199999
204,404,32.430681,-97.252291,POINT (-10826075.512599263 3819977.9233046444),1,0,0,3003,STATION3004,32.45554479000001,-97.27431425000023
205,405,32.463876,-97.305257,POINT (-10831971.66074862 3824356.776388348),1,0,0,2257,STATION2258,32.46399477300002,-97.30567020200041
5348,33405,32.463876,-97.305257,POINT (-10831971.66074862 3824356.776388348),0,0,0,2257,STATION2258,32.46399477300002,-97.30567020200041
207,415,32.383505,-97.31199,POINT (-10832721.174880128 3813757.566184931),1,0,0,2050,STATION2051,32.36740392500011,-97.33611475999965
1495,2294,32.383505,-97.31199,POINT (-10832721.174880128 3813757.566184931),1,0,0,2050,STATION2051,32.36740392500011,-97.33611475999965
208,419,32.490681,-97.192291,POINT (-10819396.343151666 3827893.8831294086),1,0,0,2939,STATION2940,32.49086178200004,-97.19503165199957
210,428,32.523427,-97.235436,POINT (-10824199.222581943 3832216.3766924716),1,0,0,4889,STATION4890,32.535542146000076,-97.25820954699965
211,429,32.53555,-97.258199,POINT (-10826733.18815087 3833817.0201508165),1,0,0,4889,STATION4890,32.535542146000076,-97.25820954699965
1440,2207,32.524473,-97.233942,POINT (-10824032.911262697 3832354.475334972),1,0,0,4889,STATION4890,32.535542146000076,-97.25820954699965
212,430,32.513247,-97.275639,POINT (-10828674.600070303 3830872.4413431473),1,0,0,1891,STATION1892,32.51328088600013,-97.27573443900012
213,432,32.342393,-97.215418,POINT (-10821970.829015242 3808339.4217407345),1,0,0,3513,STATION3514,32.34249753500007,-97.2150036449997
215,435,32.39629551,-97.22349663,POINT (-10822870.13799315 3815443.7283772114),1,0,0,3282,STATION3283,32.396295513000034,-97.22349662600026
1498,2297,32.39629551,-97.22349663,POINT (-10822870.13799315 3815443.7283772114),1,0,0,3282,STATION3283,32.396295513000034,-97.22349662600026
1499,2298,32.39629551,-97.22349663,POINT (-10822870.13799315 3815443.7283772114),0,0,0,3282,STATION3283,32.396295513000034,-97.22349662600026
216,436,32.33663538,-97.2401707,POINT (-10824726.286975 3807580.822438734),0,0,0,1652,STATION1653,32.336632005000126,-97.24015951599986
218,440,32.33629551,-97.28349663,POINT (-10829549.307440747 3807536.0441346504),1,0,0,1652,STATION1653,32.336632005000126,-97.24015951599986
1226,1905,32.33629551,-97.28349663,POINT (-10829549.307440747 3807536.0441346504),0,0,0,1652,STATION1653,32.336632005000126,-97.24015951599986
2412,3537,32.33663538,-97.2401707,POINT (-10824726.286975 3807580.822438734),1,0,0,1652,STATION1653,32.336632005000126,-97.24015951599986
219,441,32.44399131,-97.07276818,POINT (-10806091.12369109 3821733.53295089),0,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
220,442,32.43049359,-97.09911565,POINT (-10809024.11063518 3819953.206060912),1,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
1227,1906,32.44399131,-97.07276818,POINT (-10806091.12369109 3821733.53295089),0,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
1228,1907,32.44399131,-97.07276818,POINT (-10806091.12369109 3821733.53295089),0,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
1229,1908,32.44395046,-97.07277551,POINT (-10806091.939662958 3821728.1445014467),1,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
1230,1909,32.44399131,-97.07276818,POINT (-10806091.12369109 3821733.53295089),0,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
1231,1910,32.44395046,-97.07277551,POINT (-10806091.939662958 3821728.1445014467),0,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
1240,1921,32.44399131,-97.07276818,POINT (-10806091.12369109 3821733.53295089),0,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
1252,1933,32.44399131,-97.07276818,POINT (-10806091.12369109 3821733.53295089),1,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
1503,2303,32.44399131,-97.07276818,POINT (-10806091.12369109 3821733.53295089),0,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
4901,11908,32.44395046,-97.07277551,POINT (-10806091.939662958 3821728.1445014467),0,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
4902,11909,32.44395046,-97.07277551,POINT (-10806091.939662958 3821728.1445014467),0,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
4903,11910,32.44395046,-97.07277551,POINT (-10806091.939662958 3821728.1445014467),0,0,0,1775,STATION1776,32.44395046000003,-97.07277551299985
221,443,32.27734519,-97.27829135,POINT (-10828969.85832171 3799771.806141589),0,0,0,966,STATION967,32.283412564000095,-97.2918782870001
225,455,32.315098,-97.782402,POINT (-10885087.199183175 3804743.577455201),1,0,0,649,STATION650,32.298360000000095,-97.78552000000028
226,467,32.446989,-97.726095,POINT (-10878819.132615078 3822128.9594699084),1,0,0,2249,STATION2250,32.454068103,-97.73089669999982
227,470,32.446989,-97.726095,POINT (-10878819.132615078 3822128.9594699084),1,0,0,2249,STATION2250,32.454068103,-97.73089669999982
231,477,32.70405,-97.92644,POINT (-10901121.435998056 3856087.114055556),0,0,0,5059,STATION5060,32.67318510000012,-97.93010675499981
232,478,32.70405,-97.92644,POINT (-10901121.435998056 3856087.114055556),0,0,0,5059,STATION5060,32.67318510000012,-97.93010675499981
233,480,32.672376,-97.932067,POINT (-10901747.830772752 3851897.6631645192),1,0,0,5059,STATION5060,32.67318510000012,-97.93010675499981
243,498,32.672376,-97.932067,POINT (-10901747.830772752 3851897.6631645192),0,0,0,5059,STATION5060,32.67318510000012,-97.93010675499981
980,1583,32.672376,-97.932067,POINT (-10901747.830772752 3851897.6631645192),1,0,0,5059,STATION5060,32.67318510000012,-97.93010675499981
5349,33478,32.70405,-97.92644,POINT (-10901121.435998056 3856087.114055556),0,0,0,5059,STATION5060,32.67318510000012,-97.93010675499981
237,487,32.732376,-97.872067,POINT (-10895068.661325153 3859834.9920440987),1,0,0,2809,STATION2810,32.73039493400014,-97.87241480999958
238,489,32.732376,-97.872067,POINT (-10895068.661325153 3859834.9920440987),0,0,0,2809,STATION2810,32.73039493400014,-97.87241480999958
239,491,32.732376,-97.872067,POINT (-10895068.661325153 3859834.9920440987),1,0,0,2809,STATION2810,32.73039493400014,-97.87241480999958
240,494,32.732376,-97.872067,POINT (-10895068.661325153 3859834.9920440987),1,0,0,2809,STATION2810,32.73039493400014,-97.87241480999958
245,501,32.781711,-97.702995,POINT (-10876247.652377754 3866365.4640467614),0,0,0,1013,STATION1014,32.781786241000106,-97.7026665430003
247,506,32.781711,-97.702995,POINT (-10876247.652377754 3866365.4640467614),0,0,0,1013,STATION1014,32.781786241000106,-97.7026665430003
246,505,32.783888,-97.7520395,POINT (-10881707.261143964 3866653.716833223),1,0,0,3689,STATION3690,32.78984800000009,-97.7103880000001
248,511,32.960009,-97.717935,POINT (-10877910.765570205 3889997.029224791),0,0,0,2974,STATION2975,32.95942534600004,-97.72263867600017
