,NODE_ID,LATITUDE,LONGITUDE,geometry,demand_21,LMP_21,gen_21
375,727,33.680818,-97.078677,POINT (-97.078677 33.680818),1,0,0
376,729,32.9533,-101.2156,POINT (-101.2156 32.9533),0,1,1
377,730,33.7292,-97.3936,POINT (-97.3936 33.7292),0,1,1
378,731,,,POINT EMPTY,0,0,0
379,732,33.13450813,-98.61109684,POINT (-98.61109684 33.13450813),1,0,0
380,733,34.01077,-100.25237,POINT (-100.25237 34.01077),1,0,0
381,734,33.98391446,-100.025769,POINT (-100.025769 33.98391446),1,0,0
382,735,33.62624,-97.134211,POINT (-97.134211 33.62624),1,0,0
383,736,34.16167936,-99.73872998,POINT (-99.73872998 34.16167936),1,0,0
384,737,33.28968254,-100.9478211,POINT (-100.9478211 33.28968254),1,0,0
385,738,33.765394,-97.066433,POINT (-97.066433 33.765394),0,0,0
386,740,34.43051477,-100.2273944,POINT (-100.2273944 34.43051477),1,0,0
387,741,33.531151,-97.592314,POINT (-97.592314 33.531151),1,0,0
388,742,33.765394,-97.066433,POINT (-97.066433 33.765394),1,0,0
389,743,33.22899894,-100.8802799,POINT (-100.8802799 33.22899894),1,0,0
390,744,33.680818,-97.078677,POINT (-97.078677 33.680818),1,0,0
391,745,33.51888217,-100.1574875,POINT (-100.1574875 33.51888217),1,0,0
392,746,33.6601755,-97.462957,POINT (-97.462957 33.6601755),0,0,0
393,747,33.40906282,-101.1137974,POINT (-101.1137974 33.40906282),1,0,0
394,748,33.344013,-100.692876,POINT (-100.692876 33.344013),1,0,0
395,749,33.816146,-100.907255,POINT (-100.907255 33.816146),1,0,0
396,750,33.801185,-97.507612,POINT (-97.507612 33.801185),0,0,0
397,751,33.543399,-100.898922,POINT (-100.898922 33.543399),1,0,0
398,752,33.095151,-100.759728,POINT (-100.759728 33.095151),1,0,0
399,753,33.369765,-100.20266,POINT (-100.20266 33.369765),1,0,0
400,754,33.801185,-97.507612,POINT (-97.507612 33.801185),1,0,0
401,755,33.143073,-100.249058,POINT (-100.249058 33.143073),1,0,0
402,756,33.83839,-97.759948,POINT (-97.759948 33.83839),1,0,0
403,757,33.08495,-99.20161,POINT (-99.20161 33.08495),1,0,0
404,758,33.920428,-97.681621,POINT (-97.681621 33.920428),1,0,0
405,759,32.54492,-99.14867,POINT (-99.14867 32.54492),1,0,0
406,760,32.79174,-99.28243,POINT (-99.28243 32.79174),1,0,0
407,761,33.74896,-99.809331,POINT (-99.809331 33.74896),1,0,0
408,762,33.591151,-97.532314,POINT (-97.532314 33.591151),0,0,0
409,763,33.2681,-99.86313,POINT (-99.86313 33.2681),1,0,0
410,764,33.4509,-99.61967,POINT (-99.61967 33.4509),1,0,0
411,765,33.38893268,-99.89156645,POINT (-99.89156645 33.38893268),1,0,0
412,766,33.591151,-97.532314,POINT (-97.532314 33.591151),1,0,0
413,767,33.81098,-98.19524,POINT (-98.19524 33.81098),1,0,0
414,768,33.595825,-98.215442,POINT (-98.215442 33.595825),1,0,0
415,769,32.62926279,-99.54140962,POINT (-99.54140962 32.62926279),0,0,0
416,770,33.750713,-98.511291,POINT (-98.511291 33.750713),1,0,0
417,771,32.62926279,-99.54140962,POINT (-99.54140962 32.62926279),1,0,0
418,772,33.478847,-98.394915,POINT (-98.394915 33.478847),1,0,0
419,773,33.55224,-98.538618,POINT (-98.538618 33.55224),1,0,0
420,774,33.39719284,-100.0104445,POINT (-100.0104445 33.39719284),1,0,0
421,775,33.95783,-98.18142,POINT (-98.18142 33.95783),1,0,0
422,776,33.498663,-98.469121,POINT (-98.469121 33.498663),1,0,0
423,777,33.4509,-99.61967,POINT (-99.61967 33.4509),1,0,0
424,778,33.4203041,-99.75177382,POINT (-99.75177382 33.4203041),1,0,0
425,779,33.59081,-99.27142,POINT (-99.27142 33.59081),1,0,0
426,780,33.284961,-99.00772,POINT (-99.00772 33.284961),1,0,0
427,781,33.3237035,-98.891944,POINT (-98.891944 33.3237035),0,0,0
428,782,33.74239397,-99.14331641,POINT (-99.14331641 33.74239397),0,0,0
429,783,33.74239397,-99.14331641,POINT (-99.14331641 33.74239397),1,0,0
430,784,33.74239397,-99.14331641,POINT (-99.14331641 33.74239397),1,0,0
431,785,32.922601,-98.055256,POINT (-98.055256 32.922601),0,0,0
432,786,33.5261,-99.39146,POINT (-99.39146 33.5261),1,0,0
433,787,33.362446,-98.776168,POINT (-98.776168 33.362446),0,0,0
434,788,33.362446,-98.776168,POINT (-98.776168 33.362446),1,0,0
435,789,33.59081,-99.27142,POINT (-99.27142 33.59081),1,0,0
436,790,33.60981,-99.80581,POINT (-99.80581 33.60981),1,0,0
437,791,33.23782,-98.6918315,POINT (-98.6918315 33.23782),1,0,0
438,792,33.1028,-98.891934,POINT (-98.891934 33.1028),1,0,0
439,794,33.13450813,-98.61109684,POINT (-98.61109684 33.13450813),1,0,0
440,795,33.113194,-98.607495,POINT (-98.607495 33.113194),0,0,0
441,796,33.113194,-98.607495,POINT (-98.607495 33.113194),1,0,0
442,797,33.360386,-98.522657,POINT (-98.522657 33.360386),1,0,0
443,798,33.43650785,-100.0579507,POINT (-100.0579507 33.43650785),0,0,0
444,802,32.953842,-96.677392,POINT (-96.677392 32.953842),1,0,0
445,804,32.91157,-96.673015,POINT (-96.673015 32.91157),1,0,0
446,805,32.914271,-96.661337,POINT (-96.661337 32.914271),1,0,0
447,806,32.934167,-96.679442,POINT (-96.679442 32.934167),1,0,0
448,807,32.889364,-96.673732,POINT (-96.673732 32.889364),1,0,0
449,808,32.90743098,-96.66410549,POINT (-96.66410549 32.90743098),1,0,0
450,809,32.875221,-96.668097,POINT (-96.668097 32.875221),1,0,0
451,810,32.87090203,-96.63457247,POINT (-96.63457247 32.87090203),1,0,0
452,811,32.964798,-96.6061925,POINT (-96.6061925 32.964798),0,0,0
453,812,33.10148373,-96.24575383,POINT (-96.24575383 33.10148373),0,0,0
454,813,32.788635,-96.811543,POINT (-96.811543 32.788635),1,0,0
455,816,33.0684,-96.4521,POINT (-96.4521 33.0684),0,1,1
456,817,32.728635,-96.871543,POINT (-96.871543 32.728635),1,0,0
457,818,33.0684,-96.4521,POINT (-96.4521 33.0684),0,1,1
458,819,32.785262,-96.674058,POINT (-96.674058 32.785262),1,0,0
459,821,32.981196,-96.640285,POINT (-96.640285 32.981196),1,0,0
460,822,32.889364,-96.673732,POINT (-96.673732 32.889364),0,0,0
461,823,32.91642553,-96.63170068,POINT (-96.63170068 32.91642553),1,0,0
462,824,32.894528,-96.602707,POINT (-96.602707 32.894528),1,0,0
463,825,32.936914,-96.61142,POINT (-96.61142 32.936914),1,0,0
464,827,32.95224392,-96.63780566,POINT (-96.63780566 32.95224392),1,0,0
465,828,32.893842,-96.737392,POINT (-96.737392 32.893842),1,0,0
466,829,32.835917,-96.836745,POINT (-96.836745 32.835917),1,0,0
467,830,32.90059095,-96.66687398,POINT (-96.66687398 32.90059095),1,0,0
468,831,32.845262,-96.614058,POINT (-96.614058 32.845262),1,0,0
469,832,32.87240145,-96.66343228,POINT (-96.66343228 32.87240145),0,0,0
470,833,33.00461481,-96.55348943,POINT (-96.55348943 33.00461481),0,0,0
471,834,32.87240145,-96.66343228,POINT (-96.66343228 32.87240145),1,0,0
472,835,32.921196,-96.700285,POINT (-96.700285 32.921196),0,0,0
473,836,32.908405,-96.710889,POINT (-96.710889 32.908405),1,0,0
474,837,33.111,-96.1864,POINT (-96.1864 33.111),0,0,0
475,838,32.90594554,-96.72097297,POINT (-96.72097297 32.90594554),0,0,0
476,839,33.03449398,-96.26290602,POINT (-96.26290602 33.03449398),0,0,0
477,840,33.111,-96.1864,POINT (-96.1864 33.111),0,0,0
478,842,31.27442418,-102.1795981,POINT (-102.1795981 31.27442418),0,0,0
479,843,31.27442418,-102.1795981,POINT (-102.1795981 31.27442418),0,0,0
480,844,30.97624917,-102.2890801,POINT (-102.2890801 30.97624917),0,0,0
481,845,30.97624917,-102.2890801,POINT (-102.2890801 30.97624917),0,0,0
482,848,32.90219223,-96.67765617,POINT (-96.67765617 32.90219223),1,0,0
483,849,32.912731,-96.62505,POINT (-96.62505 32.912731),1,0,0
484,850,32.84447227,-96.99110575,POINT (-96.99110575 32.84447227),1,0,0
485,852,32.90219223,-96.67765617,POINT (-96.67765617 32.90219223),0,0,0
486,853,32.90059093,-96.666874,POINT (-96.666874 32.90059093),0,0,0
487,854,32.90059093,-96.666874,POINT (-96.666874 32.90059093),0,0,0
488,855,32.95776575,-96.6120756,POINT (-96.6120756 32.95776575),0,0,0
489,900,33.2485576,-97.10521984,POINT (-97.10521984 33.2485576),1,0,0
490,901,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),1,0,0
491,902,33.19762492,-97.10742595,POINT (-97.10742595 33.19762492),0,0,0
492,903,33.19762492,-97.10742595,POINT (-97.10742595 33.19762492),0,0,0
493,906,33.225555,-97.09269099,POINT (-97.09269099 33.225555),1,0,0
494,907,33.165555,-97.15269099,POINT (-97.15269099 33.165555),1,0,0
495,908,33.19762492,-97.10742595,POINT (-97.10742595 33.19762492),0,0,0
496,916,,,POINT EMPTY,0,0,0
497,917,33.17199223,-97.08460515,POINT (-97.08460515 33.17199223),1,0,0
498,918,33.14496557,-97.10839695,POINT (-97.10839695 33.14496557),1,0,0
499,919,32.29777322,-97.78986103,POINT (-97.78986103 32.29777322),1,0,0
500,920,33.19762492,-97.10742595,POINT (-97.10742595 33.19762492),0,1,1
501,921,33.165555,-97.15269099,POINT (-97.15269099 33.165555),1,0,0
502,922,33.198961,-97.182228,POINT (-97.182228 33.198961),0,0,0
503,923,33.227586,-97.072781,POINT (-97.072781 33.227586),1,0,0
504,924,33.178583,-97.147731,POINT (-97.147731 33.178583),1,0,0
505,926,33.18719462,-97.16230923,POINT (-97.16230923 33.18719462),0,0,0
506,927,33.165555,-97.15269099,POINT (-97.15269099 33.165555),0,0,0
507,928,33.24958533,-97.1600075,POINT (-97.1600075 33.24958533),1,0,0
508,930,33.18736384,-97.20070353,POINT (-97.20070353 33.18736384),1,0,0
509,931,33.21830526,-97.17373724,POINT (-97.17373724 33.21830526),0,0,0
510,934,33.15389,-97.149021,POINT (-97.149021 33.15389),0,0,0
511,936,33.111,-96.1864,POINT (-96.1864 33.111),0,0,0
512,937,33.171,-96.1264,POINT (-96.1264 33.171),0,1,1
513,938,33.111,-96.1864,POINT (-96.1864 33.111),1,0,0
514,939,33.051,-96.2464,POINT (-96.2464 33.051),1,0,0
515,940,33.111,-96.1864,POINT (-96.1864 33.111),1,0,0
516,945,33.171,-96.1264,POINT (-96.1264 33.171),1,0,0
517,946,33.09449398,-96.20290602,POINT (-96.20290602 33.09449398),1,0,0
518,947,33.111,-96.1864,POINT (-96.1864 33.111),1,0,0
519,952,33.111,-96.1864,POINT (-96.1864 33.111),1,1,1
520,957,33.111,-96.1864,POINT (-96.1864 33.111),0,0,0
521,958,33.111,-96.1864,POINT (-96.1864 33.111),0,0,0
522,960,33.111,-96.1864,POINT (-96.1864 33.111),0,0,0
523,961,33.111,-96.1864,POINT (-96.1864 33.111),1,0,0
524,962,30.74434462,-96.4099019,POINT (-96.4099019 30.74434462),0,0,0
525,963,33.111,-96.1864,POINT (-96.1864 33.111),0,0,0
526,964,30.61697639,-96.08110793,POINT (-96.08110793 30.61697639),0,0,0
527,965,30.61697639,-96.08110793,POINT (-96.08110793 30.61697639),0,0,0
528,966,30.61697639,-96.08110793,POINT (-96.08110793 30.61697639),0,0,0
529,967,30.61697639,-96.08110793,POINT (-96.08110793 30.61697639),0,1,0
530,968,32.95776575,-96.6120756,POINT (-96.6120756 32.95776575),1,0,0
531,969,30.61697639,-96.08110793,POINT (-96.08110793 30.61697639),0,0,0
532,970,32.95776575,-96.6120756,POINT (-96.6120756 32.95776575),0,0,0
533,971,33.111,-96.1864,POINT (-96.1864 33.111),0,0,0
534,972,33.17576668,-97.21917906,POINT (-97.21917906 33.17576668),0,0,0
535,973,32.8724015,-96.66343228,POINT (-96.66343228 32.8724015),0,0,0
536,974,32.8724015,-96.66343228,POINT (-96.66343228 32.8724015),0,0,0
537,975,30.85895407,-96.2590374,POINT (-96.2590374 30.85895407),0,0,0
538,976,33.111,-96.1864,POINT (-96.1864 33.111),0,0,0
539,977,33.171,-96.1264,POINT (-96.1264 33.171),0,0,0
540,978,30.8588812,-96.25890236,POINT (-96.25890236 30.8588812),0,0,0
541,979,33.111,-96.1864,POINT (-96.1864 33.111),0,0,0
542,981,33.13762492,-97.16742595,POINT (-97.16742595 33.13762492),0,0,0
543,982,33.11199223,-97.14460515,POINT (-97.14460515 33.11199223),0,0,0
544,983,32.8724015,-96.66343228,POINT (-96.66343228 32.8724015),0,0,0
545,984,33.17576668,-97.21917906,POINT (-97.21917906 33.17576668),0,0,0
546,985,33.21389,-97.089021,POINT (-97.089021 33.21389),1,0,0
547,986,33.17576668,-97.21917906,POINT (-97.21917906 33.17576668),0,0,0
548,988,33.17576668,-97.21917906,POINT (-97.21917906 33.17576668),0,0,0
549,993,32.95776575,-96.6120756,POINT (-96.6120756 32.95776575),0,0,0
550,994,32.95776575,-96.6120756,POINT (-96.6120756 32.95776575),0,0,0
551,1001,31.59237422,-102.9583503,POINT (-102.9583503 31.59237422),0,0,0
552,1009,31.58796904,-102.9552862,POINT (-102.9552862 31.58796904),0,0,0
553,1010,31.58394449,-102.9642434,POINT (-102.9642434 31.58394449),0,0,0
554,1011,31.4477393,-103.5136344,POINT (-103.5136344 31.4477393),1,0,0
555,1012,31.52796904,-103.0152862,POINT (-103.0152862 31.52796904),0,0,0
556,1013,31.54989598,-102.9570439,POINT (-102.9570439 31.54989598),0,0,0
557,1014,32.01913486,-102.0820727,POINT (-102.0820727 32.01913486),0,0,0
558,1015,31.58796904,-102.9552862,POINT (-102.9552862 31.58796904),0,0,0
559,1016,31.79886539,-102.3913416,POINT (-102.3913416 31.79886539),0,0,0
560,1018,31.81319951,-102.4957257,POINT (-102.4957257 31.81319951),0,0,0
561,1019,31.81319951,-102.4957257,POINT (-102.4957257 31.81319951),1,0,0
562,1020,31.84914553,-102.3536202,POINT (-102.3536202 31.84914553),0,1,1
563,1021,32.01993399,-102.0522551,POINT (-102.0522551 32.01993399),0,0,0
564,1022,32.03737913,-102.2462565,POINT (-102.2462565 32.03737913),0,0,0
565,1023,32.01913486,-102.0820727,POINT (-102.0820727 32.01913486),1,0,0
566,1024,32.27384112,-101.4229181,POINT (-101.4229181 32.27384112),0,1,0
567,1025,32.27514013,-101.4228953,POINT (-101.4228953 32.27514013),0,0,0
568,1026,31.84914553,-102.3536202,POINT (-102.3536202 31.84914553),0,1,0
569,1027,31.84914553,-102.3536202,POINT (-102.3536202 31.84914553),0,0,0
570,1028,31.84914553,-102.3536202,POINT (-102.3536202 31.84914553),0,0,0
571,1029,31.84914553,-102.3536202,POINT (-102.3536202 31.84914553),0,0,0
572,1030,32.33412684,-100.9161072,POINT (-100.9161072 32.33412684),0,0,0
573,1032,32.33412684,-100.9161072,POINT (-100.9161072 32.33412684),0,1,1
574,1033,32.33412684,-100.9161072,POINT (-100.9161072 32.33412684),0,0,0
575,1048,32.53073213,-100.6842024,POINT (-100.6842024 32.53073213),0,1,1
576,1052,31.811054,-102.353343,POINT (-102.353343 31.811054),0,0,0
577,1053,31.823923,-102.376649,POINT (-102.376649 31.823923),1,0,0
578,1054,31.82171164,-102.3557903,POINT (-102.3557903 31.82171164),1,0,0
579,1055,31.81950027,-102.3349315,POINT (-102.3349315 31.81950027),0,0,0
580,1056,31.82600235,-102.335018,POINT (-102.335018 31.82600235),0,0,0
581,1058,32.10030324,-101.4523362,POINT (-101.4523362 32.10030324),0,1,1
582,1059,31.969299,-102.170431,POINT (-102.170431 31.969299),1,0,0
583,1064,32.9492,-101.1444,POINT (-101.1444 32.9492),1,1,1
584,1065,32.8892,-101.2044,POINT (-101.2044 32.8892),1,0,0
585,1067,32.7394,-100.7414,POINT (-100.7414 32.7394),0,1,1
586,1074,31.74356,-103.06351,POINT (-103.06351 31.74356),0,0,0
587,1075,31.74356,-103.06351,POINT (-103.06351 31.74356),1,0,0
588,1077,31.62356,-103.18351,POINT (-103.18351 31.62356),1,0,0
589,1079,31.80983172,-104.0477534,POINT (-104.0477534 31.80983172),0,0,0
590,1080,31.52796904,-103.0152862,POINT (-103.0152862 31.52796904),1,0,0
591,1081,31.77993753,-103.4823135,POINT (-103.4823135 31.77993753),0,0,0
592,1082,31.77993753,-103.4823135,POINT (-103.4823135 31.77993753),0,0,0
593,1083,31.495714,-103.7835077,POINT (-103.7835077 31.495714),1,0,0
594,1084,31.80720689,-103.9308169,POINT (-103.9308169 31.80720689),0,0,0
595,1085,31.74720689,-103.9908169,POINT (-103.9908169 31.74720689),1,0,0
596,1086,31.458018,-103.383012,POINT (-103.383012 31.458018),1,0,0
597,1087,31.52339418,-102.9673931,POINT (-102.9673931 31.52339418),0,0,0
598,1088,31.57524506,-103.0237272,POINT (-103.0237272 31.57524506),1,0,0
599,1089,31.57524506,-103.0237272,POINT (-103.0237272 31.57524506),0,0,0
600,1090,31.81059,-104.068519,POINT (-104.068519 31.81059),1,0,0
601,1091,31.562139,-102.981366,POINT (-102.981366 31.562139),0,0,0
602,1092,31.77583491,-103.4055114,POINT (-103.4055114 31.77583491),1,0,0
603,1093,31.78809344,-103.6198698,POINT (-103.6198698 31.78809344),1,0,0
604,1094,31.3708,-103.7889,POINT (-103.7889 31.3708),1,0,0
605,1095,31.81059,-104.068519,POINT (-104.068519 31.81059),0,0,0
606,1096,31.83373488,-104.2868872,POINT (-104.2868872 31.83373488),1,0,0
607,1097,31.59830518,-104.3844148,POINT (-104.3844148 31.59830518),1,0,0
608,1099,31.74695117,-102.5447722,POINT (-102.5447722 31.74695117),0,0,0
609,1100,31.74695117,-102.5447722,POINT (-102.5447722 31.74695117),0,0,0
610,1101,31.60217,-102.49635,POINT (-102.49635 31.60217),1,0,0
611,1102,31.713671,-102.608273,POINT (-102.608273 31.713671),1,0,0
612,1103,31.6126106,-102.7294226,POINT (-102.7294226 31.6126106),0,0,0
613,1104,31.52933673,-102.6720344,POINT (-102.6720344 31.52933673),1,0,0
614,1106,31.595599,-102.885729,POINT (-102.885729 31.595599),1,0,0
615,1107,31.595599,-102.885729,POINT (-102.885729 31.595599),0,0,0
616,1108,31.595599,-102.885729,POINT (-102.885729 31.595599),0,0,0
617,1110,31.60217,-102.49635,POINT (-102.49635 31.60217),0,0,0
618,1111,31.81930622,-102.345187,POINT (-102.345187 31.81930622),0,0,0
619,1112,31.8193477,-102.3451571,POINT (-102.3451571 31.8193477),0,0,0
620,1113,31.79886539,-102.3913416,POINT (-102.3913416 31.79886539),1,0,0
621,1114,31.79886539,-102.3913416,POINT (-102.3913416 31.79886539),0,0,0
622,1115,31.885163,-102.34109,POINT (-102.34109 31.885163),1,0,0
623,1116,32.01959229,-102.0764879,POINT (-102.0764879 32.01959229),1,0,0
624,1117,31.99642584,-102.1247851,POINT (-102.1247851 31.99642584),1,0,0
625,1118,31.92804565,-102.2426512,POINT (-102.2426512 31.92804565),0,0,0
626,1119,31.86804565,-102.3026512,POINT (-102.3026512 31.86804565),1,0,0
627,1120,31.93558228,-102.2296518,POINT (-102.2296518 31.93558228),1,0,0
628,1121,31.876563,-102.33145,POINT (-102.33145 31.876563),1,0,0
629,1122,31.83622993,-102.3295088,POINT (-102.3295088 31.83622993),1,0,0
630,1123,31.849353,-102.383168,POINT (-102.383168 31.849353),0,0,0
631,1124,31.85813707,-102.2159716,POINT (-102.2159716 31.85813707),0,0,0
632,1125,31.85813707,-102.2159716,POINT (-102.2159716 31.85813707),0,0,0
633,1126,31.83622993,-102.3295088,POINT (-102.3295088 31.83622993),1,1,1
634,1128,31.83963696,-102.3351888,POINT (-102.3351888 31.83963696),1,0,0
635,1129,31.83895746,-102.4387159,POINT (-102.4387159 31.83895746),1,1,1
636,1130,31.83893666,-102.4388127,POINT (-102.4388127 31.83893666),1,0,0
637,1132,31.99295361,-102.0770577,POINT (-102.0770577 31.99295361),1,0,0
638,1133,31.83298,-101.95806,POINT (-101.95806 31.83298),1,0,0
639,1134,32.400416,-102.907111,POINT (-102.907111 32.400416),1,0,0
640,1135,32.2496921,-102.8273884,POINT (-102.8273884 32.2496921),1,0,0
641,1136,31.78914553,-102.4136202,POINT (-102.4136202 31.78914553),1,0,0
642,1138,31.79813707,-102.2759716,POINT (-102.2759716 31.79813707),1,0,0
643,1139,31.78914553,-102.4136202,POINT (-102.4136202 31.78914553),1,0,0
644,1140,31.94569488,-102.693759,POINT (-102.693759 31.94569488),1,0,0
645,1141,32.0649,-102.5852,POINT (-102.5852 32.0649),0,1,1
646,1143,31.99707587,-102.5452542,POINT (-102.5452542 31.99707587),0,0,0
647,1144,32.00605111,-102.5167732,POINT (-102.5167732 32.00605111),1,0,0
648,1145,31.974869,-102.627506,POINT (-102.627506 31.974869),0,0,0
649,1146,31.91791,-102.756857,POINT (-102.756857 31.91791),1,0,0
650,1147,31.93488423,-103.0444478,POINT (-103.0444478 31.93488423),0,0,0
651,1148,31.862145,-103.005484,POINT (-103.005484 31.862145),1,0,0
652,1149,31.914395,-103.001199,POINT (-103.001199 31.914395),1,0,0
653,1150,32.129251,-102.812499,POINT (-102.812499 32.129251),0,0,0
654,1151,32.129251,-102.812499,POINT (-102.812499 32.129251),1,0,0
655,1152,32.273885,-102.604046,POINT (-102.604046 32.273885),1,0,0
656,1153,32.22366071,-102.6775374,POINT (-102.6775374 32.22366071),0,0,0
657,1154,32.291467,-102.539088,POINT (-102.539088 32.291467),0,0,0
658,1156,32.276169,-102.66115,POINT (-102.66115 32.276169),1,0,0
659,1157,32.16350269,-102.7768714,POINT (-102.7768714 32.16350269),0,0,0
660,1158,32.16350269,-102.7768714,POINT (-102.7768714 32.16350269),0,0,0
661,1159,32.276169,-102.66115,POINT (-102.66115 32.276169),1,0,0
662,1161,32.231467,-102.599088,POINT (-102.599088 32.231467),1,0,0
663,1162,32.16350269,-102.7768714,POINT (-102.7768714 32.16350269),0,0,0
664,1163,32.713326,-101.8852,POINT (-101.8852 32.713326),0,1,1
665,1164,32.710603,-101.932572,POINT (-101.932572 32.710603),1,0,0
666,1165,32.43279825,-102.547062,POINT (-102.547062 32.43279825),0,0,0
667,1166,32.43279825,-102.547062,POINT (-102.547062 32.43279825),0,0,0
668,1167,32.44742,-102.380366,POINT (-102.380366 32.44742),1,0,0
669,1168,32.16350269,-102.7768714,POINT (-102.7768714 32.16350269),0,0,0
670,1169,32.47344105,-101.7882903,POINT (-101.7882903 32.47344105),1,0,0
671,1170,,,POINT EMPTY,0,0,0
672,1171,32.06421877,-102.1352265,POINT (-102.1352265 32.06421877),0,0,0
673,1172,,,POINT EMPTY,0,0,0
674,1173,32.1935817,-102.7272044,POINT (-102.7272044 32.1935817),0,0,0
675,1174,32.09341204,-102.2676111,POINT (-102.2676111 32.09341204),1,0,0
676,1175,32.07178123,-102.1768783,POINT (-102.1768783 32.07178123),0,0,0
677,1176,31.81319951,-102.4957257,POINT (-102.4957257 31.81319951),1,0,0
678,1177,32.20944494,-102.2289656,POINT (-102.2289656 32.20944494),0,0,0
679,1178,32.036441,-102.08219,POINT (-102.08219 32.036441),1,0,0
680,1179,32.03737913,-102.2462565,POINT (-102.2462565 32.03737913),0,0,0
681,1180,31.92354466,-102.4332996,POINT (-102.4332996 31.92354466),1,0,0
682,1181,,,POINT EMPTY,0,0,0
683,1182,32.023974,-102.176179,POINT (-102.176179 32.023974),1,0,0
